CODIGO,NOME,TITULO,GRAUDEPROTECAO,DESCRICAO,RENDIMENTO100,RENDIMENTO50,RENDIMENTO75,MOMENTOINERCIA,CONJUGADOROTORBLOQUEADO,CORRENTEROTORBLOQUEADO,CONJUGADOMAXIMO,NIVELRUIDO,CONJUGADONOMINAL,NUMERODEPOLOS,FATORPOTENCIA100,FATORPOTENCIA50,FATORPOTENCIA75,POTENCIALNOMINAL,TEMPOROTORBLOQUEADO,RPM,RPMASSINCRONO,FATORSERVICO,COD_CARCACA,COD_CLASSEMOTOR,COD_FABRICANTE,PESO,CORRENTE_VAZIO,TENSAO,CORRENTENOMINAL
2794,•W1224•,•W1224•,•IP55•,•W1224•,92,90,91.3,108256,43499,,43527,,30522,6,0.84,0.71,0.8,50,19,1200,1180,1,15,1,2,,0,•220/380/440•,•125.60/72.72/62.80•
2795,•W1225•,•W1225•,•IP55•,•W1225•,92,91.5,92,108256,43679,,43710,66,303938,6,0.84,0.71,0.8,50,19,1200,1185,1.15,15,1,2,374,0,•220/380/440•,•126.00/72.95/63.00•
2796,•W1226•,•W1226•,•IP54•,•W1226•,93.2,92,93.1,964,43557,850.9,43710,70,30,,0.82,0.66,0.77,50,12,1200,1180,,15,2,2,370,0,•220/380/440•,•127/73.27/63.5•
2797,•W1227•,•W1227•,•IP55•,•W1227•,93.5,92,93.1,988,43587,837.5,43710,65,43615,,0.83,0.68,0.79,50,26,1200,1180,1.15,15,2,2,370,0,•220/380/440•,•125/72.12/62.5•
2798,•W1228•,•W1228•,•IP55•,•W1228•,93,91.7,92.5,988,43648,882,43679,65,30339,,0.83,0.7,0.79,50,26,1200,1180,1.15,15,2,2,370,0,•220/380/440•,•126/72.7/63•
2799,•W1229•,•W1229•,•IP55•,•W1229•,93.5,92,93,108256,43648,875,43679,65,43615,,0.83,0.7,0.79,50,26,1200,1180,1.15,15,2,2,389,0,•220/380/440•,•125/72.12/62.5•
2800,•W1230•,•W1230•,•IP55•,•W1230•,93.6,92.6,93.5,75108,43618,,43648,66,304709,6,0.84,0.71,0.8,50,12,1200,1182,1.15,15,2,2,390,0,•220/380/440•,•123.40/71.44/61.70•
2801,•W1231•,•W1231•,•IP55•,•W1231•,94.2,93.5,94.1,73462,43557,,43648,67,43585,6,0.84,0.7,0.8,50,12,1200,1185,1.25,15,3,2,451,0,•220/380/440•,•123/71.3/61.6•
2802,•W1232•,•W1232•,•IPW55•,•W1232•,95,93.6,94.5,43617,43618,-302237,43527,64,43585,,0.81,0.63,0.75,50,12,1200,1185,1.25,15,4,2,406,0,•220/380/440•,•126.2/72.81/63.1•
2803,•W1233•,•W1233•,•IP54•,•W1233•,91,88.8,90.5,1159,43557,1075,43499,64,40.5,,0.85,0.73,0.8,50,9,900,885,1,16,1,2,425,0,•220/380/440•,•125/72.12/62.5•
2804,•W1234•,•W1234•,•IP55•,•W1234•,91,88.8,90.5,1224,43557,-298250,43499,60,40.7,,0.85,0.73,0.8,50,11,900,885,1,16,1,2,436,0,•220/380/440•,•126/72.7/63•
2805,•W1235•,•W1235•,•IP55•,•W1235•,91,89.5,90.3,1224,43557,-288815,3,60,406818,,0.83,0.65,0.76,50,11,900,880,1,16,1,2,436,0,•220/380/440•,•129/74.43/64.5•
2806,•W1236•,•W1236•,•IP55•,•W1236•,91.1,89.5,90.3,122377,43557,-291980,3,60,41,,0.83,0.65,0.76,50,11,900,880,1,16,1,2,428,0,•220/380/440•,•128/73.85/64•
2807,•W1237•,•W1237•,•IP55•,•W1237•,91.3,89.5,91,229824,43467,982.5,43587,63,40.5,,0.81,0.68,0.77,50,25,900,890,1,17,1,2,595,0,•220/380/440•,•131/75.58/65.5•
2808,•W1238•,•W1238•,•IP55•,•W1238•,90,89,90,2.78,43647,,43557,,40696,8,0.84,0.72,0.8,50,26,900,885,1,17,1,2,660,0,•220/380/440•,•190.00/110.00/95.00•
2809,•W1239•,•W1239•,•IP55•,•W1239•,89.2,84,88,-113588,2,,43618,,40696,8,0.82,0.73,0.78,50,,900,885,1,16,1,2,,0,•220/380/440•,•132.00/76.42/66.00•
2810,•W1240•,•W1240•,•IP55•,•W1240•,91,89.5,90.3,122377,43557,,3,,40928,8,0.83,0.65,0.76,50,11,900,880,1,16,1,2,,0,•220/380/440•,•128.60/74.45/64.30•
2811,•W1241•,•W1241•,•IP55•,•W1241•,91.1,90.2,91,122377,43557,,3,60,40928,8,0.83,0.65,0.76,50,11,900,880,1.15,16,1,2,428,0,•220/380/440•,•128.00/74.11/64.00•
2812,•W1242•,•W1242•,•IP54•,•W1242•,93.6,92.4,93.5,1156,2,982.8,43679,64,41,,0.82,0.68,0.79,50,9,900,880,,16,2,2,425,0,•220/380/440•,•126/72.7/63•
2813,•W1243•,•W1243•,•IP55•,•W1243•,93.6,92.4,93.5,1224,2,990.6,43679,60,41,,0.82,0.68,0.79,50,11,900,880,1.15,16,2,2,425,0,•220/380/440•,•127/73.27/63.5•
2814,•W1244•,•W1244•,•IP55•,•W1244•,91.7,90.3,91,1224,43557,-292102,43499,60,406818,,0.81,0.63,0.75,50,13,900,880,1.15,16,2,2,436,0,•220/380/440•,•131/75.58/65.5•
2815,•W1245•,•W1245•,•IP55•,•W1245•,92.6,90.5,91.5,122377,43526,-307685,43499,60,41,,0.81,0.64,0.76,50,15,900,880,1.15,16,2,2,429,0,•220/380/440•,•129/74.43/64.5•
2816,•W1246•,•W1246•,•IP55•,•W1246•,92.2,91,92,229824,2,897.6,43587,63,40.5,,0.8,0.64,0.73,50,32,900,890,1.15,17,2,2,593,0,•220/380/440•,•132/76.16/66•
2817,•W1247•,•W1247•,•IP55•,•W1247•,92.6,92.6,92.7,105803,2,,43710,60,40928,8,0.81,0.64,0.76,50,10,900,880,1.15,16,2,2,467,0,•220/380/440•,•129.40/74.92/64.70•
2818,•W1248•,•W1248•,•IP55•,•W1248•,93.6,93.2,93.6,12991,2,,43710,77,40.7,8,0.81,0.64,0.75,50,30,900,885,1.15,16,3,2,1824,0,•220/380/440•,•128/74/64•
2819,•W1249•,•W1249•,•IP54•,•W1249•,91,90.3,90,205,3,1008,43679,82,43477,,0.9,0.84,0.89,60,6,3600,3560,1,13,1,2,270,0,•220/380/440•,•140/80.78/70•
2820,•W1250•,•W1250•,•IP54•,•W1250•,92,86.5,91.4,336,43618,1050,3,84,43477,,0.91,0.86,0.88,60,12,3600,3555,1,15,1,2,366,0,•220/380/440•,•140/80.78/70•
2821,•W1251•,•W1251•,•IP55•,•W1251•,91,86.5,90,305,43618,-302298,3,83,43536,,0.91,0.84,0.89,60,17,3600,3560,1,15,1,2,347,0,•220/380/440•,•143/82.51/71.5•
2822,•W1252•,•W1252•,•IP55•,•W1252•,91.7,88,90,341,43618,1144,3,83,-447451,,0.9,0.82,0.87,60,17,3600,3560,1,15,1,2,380,0,•220/380/440•,•143/82.51/71.5•
2823,•W1253•,•W1253•,•IP55•,•W1253•,93,91.7,92.5,22424,43679,1110,43679,79,43536,,0.86,0.73,0.82,60,19,3600,3565,1.15,13,1,2,265,0,•220/380/440•,•148/85.39/74•
2824,•W1254•,•W1254•,•IP55•,•W1254•,92.5,88.6,91,34083,43618,1136,3,83,43536,,0.9,0.82,0.87,60,21,3600,3560,1,15,1,2,357,0,•220/380/440•,•142/81.93/71•
2825,•W1255•,•W1255•,•IP55•,•W1255•,83,74,80,0.44,43710,,3,,1228,2,0.92,0.91,0.92,60,16,3600,3565,1,15,1,2,305,0,•220/380/440•,•150.00/86.84/75.00•
2826,•W1256•,•W1256•,•IP55•,•W1256•,89.2,83,87.5,3358,2,,43587,,1230,2,0.89,0.85,0.87,60,12,3600,3560,1.15,15,1,2,366,0,•220/380/440•,•146.00/84.53/73.00•
2827,•W1257•,•W1257•,•IP55•,•W1257•,91.7,88,90,34083,43618,,3,,1230,2,0.9,0.82,0.87,60,21,3600,3560,1,15,1,2,,0,•220/380/440•,•141.86/82.13/70.93•
2828,•W1258•,•W1258•,•IP55•,•W1258•,92.5,90,92,34083,43618,,3,80,1230,2,0.9,0.81,0.87,60,21,3600,3560,1.15,15,1,2,360,0,•220/380/440•,•142.00/82.21/71.00•
2829,•W1259•,•W1259•,•IP54•,•W1259•,92.7,89.9,92.1,336,43467,938,43468,84,12,,0.91,0.84,0.89,60,13,3600,3560,,15,2,2,366,0,•220/380/440•,•140/80.78/70•
2830,•W1260•,•W1260•,•IP55•,•W1260•,93,90,92.1,305,43618,1144,3,83,43536,,0.89,0.79,0.86,60,19,3600,3560,1.15,15,2,2,366,0,•220/380/440•,•143/82.51/71.5•
2831,•W1261•,•W1261•,•IP55•,•W1261•,93,90,92.1,359,43618,-255271,3,83,-447451,,0.89,0.79,0.86,60,19,3600,3560,1.15,15,2,2,420,0,•220/380/440•,•143/82.51/71.5•
2832,•W1262•,•W1262•,•IP55•,•W1262•,93.5,92.5,93.2,22424,43679,1044,43679,79,43536,,0.87,0.78,0.84,60,18,3600,3555,1.15,13,2,2,259,0,•220/380/440•,•145/83.66/72.5•
2833,•W1263•,•W1263•,•IP55•,•W1263•,93.5,90.5,92.5,35876,43618,-258377,3,83,43536,,0.89,0.79,0.86,60,20,3600,3570,1.15,15,2,2,370,0,•220/380/440•,•142/81.93/71•
